image_name,x_coordinate,y_coordinate
IMG_PREPRO_001123.png,714.5688,657.6066
IMG_PREPRO_001124.png,690.0521,171.2382
IMG_PREPRO_001125.png,244.3499,345.983
IMG_PREPRO_001126.png,418.357,493.9795
IMG_PREPRO_001127.png,491.8202,847.2421
IMG_PREPRO_001128.png,705.3474,298.61
IMG_PREPRO_001129.png,592.5939,560.8209
IMG_PREPRO_001130.png,521.7144,818.6384
IMG_PREPRO_001131.png,835.4027,799.856
IMG_PREPRO_001132.png,730.1918,814.4816
IMG_PREPRO_001133.png,467.7764,221.1444
IMG_PREPRO_001134.png,228.311,293.5128
IMG_PREPRO_001135.png,449.2582,491.9631
IMG_PREPRO_001136.png,765.7251,363.6556
IMG_PREPRO_001137.png,469.289,611.5846
IMG_PREPRO_001138.png,524.1008,643.756
IMG_PREPRO_001139.png,518.5301,255.8711
IMG_PREPRO_001140.png,785.4326,290.5609
IMG_PREPRO_001141.png,284.7546,213.1718
IMG_PREPRO_001142.png,699.6903,524.5896
IMG_PREPRO_001143.png,825.1708,479.9839
IMG_PREPRO_001144.png,587.289,659.3798
IMG_PREPRO_001145.png,437.9005,727.4058
IMG_PREPRO_001146.png,686.8901,788.331
IMG_PREPRO_001147.png,794.8724,225.6901
IMG_PREPRO_001148.png,539.4523,231.7801
IMG_PREPRO_001149.png,752.3271,635.8766
IMG_PREPRO_001150.png,545.8959,759.3291
IMG_PREPRO_001151.png,379.3422,394.5562
IMG_PREPRO_001152.png,800.2582,634.4362
IMG_PREPRO_001153.png,841.7381,546.3108
IMG_PREPRO_001154.png,767.3804,256.8092
IMG_PREPRO_001155.png,336.2308,289.8741
IMG_PREPRO_001156.png,192.9922,505.9849
IMG_PREPRO_001157.png,380.685,650.5825
IMG_PREPRO_001158.png,498.3607,841.2699
IMG_PREPRO_001159.png,391.2122,593.6839
IMG_PREPRO_001160.png,331.2601,505.4558
IMG_PREPRO_001161.png,777.8868,759.9805
IMG_PREPRO_001162.png,744.1951,463.1397
IMG_PREPRO_001163.png,689.8706,255.7684
IMG_PREPRO_001164.png,623.8793,460.3943
IMG_PREPRO_001165.png,589.1683,768.9229
IMG_PREPRO_001166.png,167.4206,525.5477
IMG_PREPRO_001167.png,285.0896,389.8151
IMG_PREPRO_001168.png,856.6787,766.1344
IMG_PREPRO_001169.png,374.3457,475.6605
IMG_PREPRO_001170.png,700.145,227.752
IMG_PREPRO_001171.png,691.2616,277.5421
IMG_PREPRO_001172.png,683.1575,227.5783
IMG_PREPRO_001173.png,610.1771,244.0027
IMG_PREPRO_001174.png,621.6342,352.67
IMG_PREPRO_001175.png,751.7718,780.5403
IMG_PREPRO_001176.png,752.3888,711.1417
IMG_PREPRO_001177.png,185.4344,373.0309
IMG_PREPRO_001178.png,660.4102,166.0246
IMG_PREPRO_001179.png,509.4764,208.1844
IMG_PREPRO_001180.png,234.1923,819.9966
IMG_PREPRO_001181.png,635.5668,285.9967
IMG_PREPRO_001182.png,499.0741,508.1075
IMG_PREPRO_001183.png,761.7979,196.1883
IMG_PREPRO_001184.png,413.9576,408.7819
IMG_PREPRO_001185.png,482.3915,852.9652
IMG_PREPRO_001186.png,815.9413,629.2541
IMG_PREPRO_001187.png,284.0199,361.0376
IMG_PREPRO_001188.png,211.1532,683.114
IMG_PREPRO_001189.png,727.0441,550.0188
IMG_PREPRO_001190.png,715.0404,595.2313
IMG_PREPRO_001191.png,253.7531,254.542
IMG_PREPRO_001192.png,605.561,211.1389
IMG_PREPRO_001193.png,421.4851,497.9335
IMG_PREPRO_001194.png,857.789,546.2771
IMG_PREPRO_001195.png,552.5262,278.7462
IMG_PREPRO_001196.png,399.1193,784.8149
IMG_PREPRO_001197.png,411.9883,731.442
IMG_PREPRO_001198.png,574.47,611.1708
IMG_PREPRO_001199.png,398.4414,690.0088
IMG_PREPRO_001200.png,275.7332,530.1918
IMG_PREPRO_001201.png,650.2233,729.7003
IMG_PREPRO_001202.png,282.6767,645.2472
IMG_PREPRO_001203.png,377.4043,758.5166
IMG_PREPRO_001204.png,653.3904,267.8908
IMG_PREPRO_001205.png,551.6912,286.8546
IMG_PREPRO_001206.png,346.0593,734.1402
IMG_PREPRO_001207.png,485.588,562.3956
IMG_PREPRO_001208.png,314.3394,852.1305
IMG_PREPRO_001209.png,507.2699,365.2016
IMG_PREPRO_001210.png,843.0487,625.6143
IMG_PREPRO_001211.png,392.873,858.7385
IMG_PREPRO_001212.png,247.5191,692.6234
IMG_PREPRO_001213.png,545.0677,208.8502
IMG_PREPRO_001214.png,553.1645,521.5605
IMG_PREPRO_001215.png,334.2835,369.4893
IMG_PREPRO_001216.png,444.1911,636.1523
IMG_PREPRO_001217.png,178.8642,317.1732
IMG_PREPRO_001218.png,285.2923,455.7474
IMG_PREPRO_001219.png,425.5245,271.4267
IMG_PREPRO_001220.png,457.3182,185.4037
IMG_PREPRO_001221.png,680.076,577.9455
IMG_PREPRO_001222.png,499.4059,502.5168
IMG_PREPRO_001223.png,504.0336,728.6833
IMG_PREPRO_001224.png,814.4386,848.591
IMG_PREPRO_001225.png,616.3378,805.4562
IMG_PREPRO_001226.png,707.9099,576.733
IMG_PREPRO_001227.png,731.6221,646.5364
IMG_PREPRO_001228.png,520.5843,824.2199
IMG_PREPRO_001229.png,199.4277,277.2864
IMG_PREPRO_001230.png,778.8412,832.9638
IMG_PREPRO_001231.png,520.245,364.0872
IMG_PREPRO_001232.png,549.1776,650.8554
IMG_PREPRO_001233.png,771.6987,239.9412
IMG_PREPRO_001234.png,808.3166,805.5742
IMG_PREPRO_001235.png,171.7864,583.5148
IMG_PREPRO_001236.png,349.0576,309.8691
IMG_PREPRO_001237.png,446.3413,307.7119
IMG_PREPRO_001238.png,428.1846,638.2457
IMG_PREPRO_001239.png,213.0692,837.1276
IMG_PREPRO_001240.png,441.4386,407.1373
IMG_PREPRO_001241.png,844.9318,535.8345
IMG_PREPRO_001242.png,314.863,262.8077
IMG_PREPRO_001243.png,782.4641,847.3179
IMG_PREPRO_001244.png,434.1401,793.9928
IMG_PREPRO_001245.png,850.2932,538.1646
IMG_PREPRO_001246.png,831.9957,437.5173
IMG_PREPRO_001247.png,256.4931,189.6333
IMG_PREPRO_001248.png,246.3322,571.7927
IMG_PREPRO_001249.png,667.6532,826.7515
IMG_PREPRO_001250.png,805.6055,197.414
IMG_PREPRO_001251.png,442.0476,399.8043
IMG_PREPRO_001252.png,268.5242,241.6896
IMG_PREPRO_001253.png,522.9461,435.7139
IMG_PREPRO_001254.png,329.7555,479.842
IMG_PREPRO_001255.png,779.2592,861.9528
IMG_PREPRO_001256.png,511.2439,313.7625
IMG_PREPRO_001257.png,611.5949,480.727
IMG_PREPRO_001258.png,417.1959,309.2811
IMG_PREPRO_001259.png,749.7233,210.655
IMG_PREPRO_001260.png,801.6929,434.2451
IMG_PREPRO_001261.png,224.3044,420.5139
IMG_PREPRO_001262.png,434.7333,825.1578
IMG_PREPRO_001263.png,640.4602,471.238
IMG_PREPRO_001264.png,268.4888,596.5508
IMG_PREPRO_001265.png,802.6446,232.5605
IMG_PREPRO_001266.png,320.0112,175.9521
IMG_PREPRO_001267.png,653.8208,271.7697
IMG_PREPRO_001268.png,675.7253,647.9652
IMG_PREPRO_001269.png,401.5053,727.6813
IMG_PREPRO_001270.png,161.401,719.3548
IMG_PREPRO_001271.png,513.3307,404.344
IMG_PREPRO_001272.png,841.7466,186.3378
IMG_PREPRO_001273.png,418.7296,804.2339
IMG_PREPRO_001274.png,427.1717,520.5211
IMG_PREPRO_001275.png,214.3466,602.5756
IMG_PREPRO_001276.png,614.9419,747.9595
IMG_PREPRO_001277.png,490.5879,431.777
IMG_PREPRO_001278.png,453.4017,571.4441
IMG_PREPRO_001279.png,247.4925,196.8839
IMG_PREPRO_001280.png,366.7765,655.2208
IMG_PREPRO_001281.png,637.3355,682.3273
IMG_PREPRO_001282.png,686.1225,692.031
IMG_PREPRO_001283.png,843.7399,240.719
IMG_PREPRO_001284.png,493.5407,671.9388
IMG_PREPRO_001285.png,166.9749,664.1343
IMG_PREPRO_001286.png,855.5903,211.1568
IMG_PREPRO_001287.png,528.4067,818.3451
IMG_PREPRO_001288.png,540.8952,434.9398
IMG_PREPRO_001289.png,767.2453,565.4125
IMG_PREPRO_001290.png,750.3651,301.7104
IMG_PREPRO_001291.png,365.7993,240.8204
IMG_PREPRO_001292.png,240.7793,574.0883
IMG_PREPRO_001293.png,291.0176,611.013
IMG_PREPRO_001294.png,605.1644,391.5525
IMG_PREPRO_001295.png,857.7265,513.3264
IMG_PREPRO_001296.png,277.1134,582.5424
IMG_PREPRO_001297.png,448.4624,224.6336
IMG_PREPRO_001298.png,745.0667,711.2165
IMG_PREPRO_001299.png,181.601,690.3151
IMG_PREPRO_001300.png,313.0261,180.9227
IMG_PREPRO_001301.png,286.4971,409.1198
IMG_PREPRO_001302.png,331.0904,401.4447
IMG_PREPRO_001303.png,168.1669,203.6261
IMG_PREPRO_001304.png,674.2461,485.6561
IMG_PREPRO_001305.png,355.4178,164.1075
IMG_PREPRO_001306.png,169.7511,184.5754
IMG_PREPRO_001307.png,763.853,678.733
IMG_PREPRO_001308.png,271.2379,779.7355
IMG_PREPRO_001309.png,338.5626,827.774
IMG_PREPRO_001310.png,378.0336,839.0321
IMG_PREPRO_001311.png,317.6353,585.8455
IMG_PREPRO_001312.png,763.9019,337.7821
IMG_PREPRO_001313.png,384.8564,294.7423
IMG_PREPRO_001314.png,483.434,571.792
IMG_PREPRO_001315.png,515.1043,818.3064
IMG_PREPRO_001316.png,740.1241,693.2193
IMG_PREPRO_001317.png,281.7182,631.4706
IMG_PREPRO_001318.png,384.413,356.1475
IMG_PREPRO_001319.png,451.1474,682.9975
IMG_PREPRO_001320.png,354.3644,737.9469
IMG_PREPRO_001321.png,660.1314,851.2802
IMG_PREPRO_001322.png,585.8189,306.4355
IMG_PREPRO_001323.png,486.3234,618.7147
IMG_PREPRO_001324.png,272.5928,858.8072
IMG_PREPRO_001325.png,680.1563,341.177
IMG_PREPRO_001326.png,422.8853,793.0839
IMG_PREPRO_001327.png,787.7958,693.8741
IMG_PREPRO_001328.png,799.6253,827.4527
IMG_PREPRO_001329.png,695.6939,440.5647
IMG_PREPRO_001330.png,830.4581,220.4219
IMG_PREPRO_001331.png,367.1814,654.878
IMG_PREPRO_001332.png,595.2561,618.9017
IMG_PREPRO_001333.png,542.7974,498.7136
IMG_PREPRO_001334.png,253.9199,850.0369
IMG_PREPRO_001335.png,847.2732,651.6626
IMG_PREPRO_001336.png,783.5443,667.6125
IMG_PREPRO_001337.png,591.063,702.3635
IMG_PREPRO_001338.png,559.6979,295.6495
IMG_PREPRO_001339.png,327.8167,455.2267
IMG_PREPRO_001340.png,574.5653,443.7817
IMG_PREPRO_001341.png,467.3952,727.7513
IMG_PREPRO_001342.png,266.4083,741.8687
IMG_PREPRO_001343.png,510.7722,732.7353
IMG_PREPRO_001344.png,686.3759,541.5503
IMG_PREPRO_001345.png,683.7725,506.6746
IMG_PREPRO_001346.png,424.6443,356.094
IMG_PREPRO_001347.png,759.0192,515.4496
IMG_PREPRO_001348.png,402.7879,859.5943
IMG_PREPRO_001349.png,405.6906,475.3679
IMG_PREPRO_001350.png,727.3374,663.4011
IMG_PREPRO_001351.png,195.4143,358.2735
IMG_PREPRO_001352.png,349.2021,219.409
IMG_PREPRO_001353.png,696.0913,557.5663
IMG_PREPRO_001354.png,849.2244,726.7383
IMG_PREPRO_001355.png,240.9976,836.65
IMG_PREPRO_001356.png,752.3164,725.8533
IMG_PREPRO_001357.png,555.8424,309.7055
IMG_PREPRO_001358.png,560.2012,174.9188
IMG_PREPRO_001359.png,491.9749,236.5462
IMG_PREPRO_001360.png,647.6201,213.2837
IMG_PREPRO_001361.png,534.5269,702.9327
IMG_PREPRO_001362.png,456.8538,581.0865
IMG_PREPRO_001363.png,759.825,291.1213
IMG_PREPRO_001364.png,817.8697,442.2356
IMG_PREPRO_001365.png,725.2301,281.0849
IMG_PREPRO_001366.png,547.3374,479.7877
IMG_PREPRO_001367.png,372.6132,390.4572
IMG_PREPRO_001368.png,412.0325,230.9416
IMG_PREPRO_001369.png,847.6578,420.1781
IMG_PREPRO_001370.png,487.7797,373.2503
IMG_PREPRO_001371.png,499.3328,255.7263
IMG_PREPRO_001372.png,374.9475,194.5486
IMG_PREPRO_001373.png,214.8265,426.5105
IMG_PREPRO_001374.png,774.1556,345.1639
IMG_PREPRO_001375.png,483.7897,241.7183
IMG_PREPRO_001376.png,394.3542,381.0169
IMG_PREPRO_001377.png,755.1659,732.6211
IMG_PREPRO_001378.png,774.6562,380.5606
IMG_PREPRO_001379.png,364.0018,657.2784
IMG_PREPRO_001380.png,793.0201,180.0833
IMG_PREPRO_001381.png,570.076,636.5239
IMG_PREPRO_001382.png,535.8686,772.1387
IMG_PREPRO_001383.png,484.5257,350.0776
IMG_PREPRO_001384.png,805.8879,557.4062
IMG_PREPRO_001385.png,831.5002,525.1236
IMG_PREPRO_001386.png,327.7869,396.0519
IMG_PREPRO_001387.png,491.1621,721.8498
IMG_PREPRO_001388.png,501.974,265.4761
IMG_PREPRO_001389.png,864.5218,560.1563
IMG_PREPRO_001390.png,595.7879,429.0846
IMG_PREPRO_001391.png,474.0197,650.3658
IMG_PREPRO_001392.png,225.1636,306.2549
IMG_PREPRO_001393.png,475.3755,251.1808
IMG_PREPRO_001394.png,284.4369,677.8482
IMG_PREPRO_001395.png,157.7074,495.5589
IMG_PREPRO_001396.png,645.6794,547.655
IMG_PREPRO_001397.png,227.5247,819.827
IMG_PREPRO_001398.png,612.0142,219.3331
IMG_PREPRO_001399.png,296.708,546.4902
IMG_PREPRO_001400.png,798.3529,350.4913
IMG_PREPRO_001401.png,663.5999,712.065
IMG_PREPRO_001402.png,188.0834,368.9377
IMG_PREPRO_001403.png,825.5705,573.2347
IMG_PREPRO_001404.png,795.2209,767.16
IMG_PREPRO_001405.png,706.2293,300.8259
IMG_PREPRO_001406.png,271.867,826.132
IMG_PREPRO_001407.png,335.8634,808.2572
IMG_PREPRO_001408.png,298.3565,192.606
IMG_PREPRO_001409.png,242.8353,695.9365
IMG_PREPRO_001410.png,213.3662,216.4091
IMG_PREPRO_001411.png,418.1722,525.6954
IMG_PREPRO_001412.png,708.5304,253.6684
IMG_PREPRO_001413.png,350.3606,271.2975
IMG_PREPRO_001414.png,710.5236,555.796
IMG_PREPRO_001415.png,486.3997,510.5889
IMG_PREPRO_001416.png,310.5972,387.7388
IMG_PREPRO_001417.png,201.4971,468.7451
IMG_PREPRO_001418.png,552.1226,813.4942
IMG_PREPRO_001419.png,828.1802,530.5709
IMG_PREPRO_001420.png,238.5735,454.168
IMG_PREPRO_001421.png,416.4725,396.9174
IMG_PREPRO_001422.png,205.4298,326.6981
IMG_PREPRO_001423.png,704.579,298.9469
IMG_PREPRO_001424.png,475.3629,853.8045
IMG_PREPRO_001425.png,590.7283,215.7458
IMG_PREPRO_001426.png,743.9436,859.7564
IMG_PREPRO_001427.png,158.9103,568.863
IMG_PREPRO_001428.png,537.1693,588.2076
IMG_PREPRO_001429.png,534.8518,339.7735
IMG_PREPRO_001430.png,757.7303,736.7055
IMG_PREPRO_001431.png,170.4126,804.097
IMG_PREPRO_001432.png,610.0472,363.7678
IMG_PREPRO_001433.png,431.5178,828.0146
IMG_PREPRO_001434.png,668.3293,378.5546
IMG_PREPRO_001435.png,397.8317,462.2985
IMG_PREPRO_001436.png,217.7733,825.8281
IMG_PREPRO_001437.png,410.6243,504.9142
IMG_PREPRO_001438.png,660.3226,289.52
IMG_PREPRO_001439.png,755.9693,522.2453
IMG_PREPRO_001440.png,262.0669,669.9377
IMG_PREPRO_001441.png,564.399,742.1898
IMG_PREPRO_001442.png,191.101,415.4585
IMG_PREPRO_001443.png,566.0837,526.8808
IMG_PREPRO_001444.png,781.1116,437.0511
IMG_PREPRO_001445.png,554.9765,420.2918
IMG_PREPRO_001446.png,307.2457,556.8998
IMG_PREPRO_001447.png,383.5953,166.1659
IMG_PREPRO_001448.png,294.5263,264.981
IMG_PREPRO_001449.png,374.9988,673.3532
IMG_PREPRO_001450.png,559.6909,616.9491
IMG_PREPRO_001451.png,642.5063,717.4753
IMG_PREPRO_001452.png,632.355,613.772
IMG_PREPRO_001453.png,389.702,180.587
IMG_PREPRO_001454.png,300.7194,846.9384
IMG_PREPRO_001455.png,326.7939,566.1203
IMG_PREPRO_001456.png,492.5814,473.9539
IMG_PREPRO_001457.png,863.281,170.9564
IMG_PREPRO_001458.png,470.8567,213.8564
IMG_PREPRO_001459.png,751.2674,674.9215
IMG_PREPRO_001460.png,307.151,332.7918
IMG_PREPRO_001461.png,634.2371,226.4242
IMG_PREPRO_001462.png,704.9724,861.5893
IMG_PREPRO_001463.png,599.8892,212.2487
IMG_PREPRO_001464.png,661.2412,719.2787
IMG_PREPRO_001465.png,537.9579,165.9972
IMG_PREPRO_001466.png,467.3559,335.8977
IMG_PREPRO_001467.png,366.059,529.328
IMG_PREPRO_001468.png,265.7011,349.6619
IMG_PREPRO_001469.png,240.4223,318.4207
IMG_PREPRO_001470.png,345.9588,610.8883
IMG_PREPRO_001471.png,258.8248,301.9118
IMG_PREPRO_001472.png,502.9294,410.0743
IMG_PREPRO_001473.png,195.7125,184.7555
IMG_PREPRO_001474.png,575.0493,766.3666
IMG_PREPRO_001475.png,605.3349,231.9631
IMG_PREPRO_001476.png,851.1564,690.1159
IMG_PREPRO_001477.png,643.1892,458.8716
IMG_PREPRO_001478.png,648.4759,644.0288
IMG_PREPRO_001479.png,572.8997,829.2144
IMG_PREPRO_001480.png,356.3969,669.0733
IMG_PREPRO_001481.png,500.81,218.1652
IMG_PREPRO_001482.png,202.7686,726.81
IMG_PREPRO_001483.png,767.4786,857.3739
IMG_PREPRO_001484.png,763.8704,403.8211
IMG_PREPRO_001485.png,771.4741,586.8463
IMG_PREPRO_001486.png,237.0633,205.9526
IMG_PREPRO_001487.png,716.6955,326.0828
IMG_PREPRO_001488.png,841.2257,533.6694
IMG_PREPRO_001489.png,723.5249,717.0058
IMG_PREPRO_001490.png,505.2455,315.1499
IMG_PREPRO_001491.png,744.491,499.7299
IMG_PREPRO_001492.png,169.4445,467.2197
IMG_PREPRO_001493.png,550.8138,437.0796
IMG_PREPRO_001494.png,339.3679,601.6733
IMG_PREPRO_001495.png,535.9277,593.1111
IMG_PREPRO_001496.png,734.9027,360.9101
IMG_PREPRO_001497.png,591.7375,830.6075
IMG_PREPRO_001498.png,670.6156,443.6077
IMG_PREPRO_001499.png,369.6365,394.1015
IMG_PREPRO_001500.png,343.1072,269.6225
IMG_PREPRO_001501.png,585.0751,335.7523
IMG_PREPRO_001502.png,632.9756,478.7221
IMG_PREPRO_001503.png,350.6812,336.9211
IMG_PREPRO_001504.png,855.1559,653.152
IMG_PREPRO_001505.png,360.104,531.2228
IMG_PREPRO_001506.png,220.3086,762.1173
IMG_PREPRO_001507.png,550.7335,613.323
IMG_PREPRO_001508.png,659.7549,599.6137
IMG_PREPRO_001509.png,468.923,298.8419
IMG_PREPRO_001510.png,425.4142,576.5512
IMG_PREPRO_001511.png,317.3129,224.8244
IMG_PREPRO_001512.png,220.9304,543.1628
IMG_PREPRO_001513.png,634.0058,644.6934
IMG_PREPRO_001514.png,859.3644,202.3432
IMG_PREPRO_001515.png,216.0851,484.8985
IMG_PREPRO_001516.png,798.6054,820.6599
IMG_PREPRO_001517.png,191.4536,783.6548
IMG_PREPRO_001518.png,393.2183,253.8669
IMG_PREPRO_001519.png,578.3855,258.7429
IMG_PREPRO_001520.png,771.7826,717.9854
IMG_PREPRO_001521.png,171.3451,768.1796
IMG_PREPRO_001522.png,545.8508,195.8602
IMG_PREPRO_001523.png,855.0486,479.3775
IMG_PREPRO_001524.png,576.174,628.6097
IMG_PREPRO_001525.png,295.1492,590.017
IMG_PREPRO_001526.png,811.6359,715.976
IMG_PREPRO_001527.png,440.8011,527.0106
IMG_PREPRO_001528.png,169.873,481.7917
IMG_PREPRO_001529.png,526.6809,193.082
IMG_PREPRO_001530.png,593.7914,233.8145
IMG_PREPRO_001531.png,491.7295,511.63
IMG_PREPRO_001532.png,840.593,313.9716
IMG_PREPRO_001533.png,613.6301,697.6396
IMG_PREPRO_001534.png,497.0632,303.8547
IMG_PREPRO_001535.png,228.5235,406.0501
IMG_PREPRO_001536.png,770.3839,209.0507
IMG_PREPRO_001537.png,324.9751,507.0107
IMG_PREPRO_001538.png,630.6076,592.0518
IMG_PREPRO_001539.png,378.2367,240.1915
IMG_PREPRO_001540.png,440.5168,463.6268
IMG_PREPRO_001541.png,216.7681,210.9459
IMG_PREPRO_001542.png,705.1652,838.7569
IMG_PREPRO_001543.png,344.6367,801.375
IMG_PREPRO_001544.png,582.1434,655.6989
IMG_PREPRO_001545.png,427.9216,189.2573
IMG_PREPRO_001546.png,203.8462,471.9273
IMG_PREPRO_001547.png,599.737,191.6665
IMG_PREPRO_001548.png,213.5004,506.103
IMG_PREPRO_001549.png,208.3743,361.465
IMG_PREPRO_001550.png,245.7317,646.2829
IMG_PREPRO_001551.png,191.1707,300.316
IMG_PREPRO_001552.png,564.1577,724.4228
IMG_PREPRO_001553.png,710.7641,843.0825
IMG_PREPRO_001554.png,369.4446,796.5109
IMG_PREPRO_001555.png,361.723,776.5851
IMG_PREPRO_001556.png,344.8196,686.7963
IMG_PREPRO_001557.png,761.8831,518.6031
IMG_PREPRO_001558.png,302.4284,290.0069
IMG_PREPRO_001559.png,577.9459,599.4682
IMG_PREPRO_001560.png,378.2108,459.0677
IMG_PREPRO_001561.png,462.7454,611.0704
IMG_PREPRO_001562.png,177.4904,168.6246
IMG_PREPRO_001563.png,173.9494,482.467
IMG_PREPRO_001564.png,633.0552,268.8098
IMG_PREPRO_001565.png,668.8517,698.8478
IMG_PREPRO_001566.png,690.4849,448.9187
IMG_PREPRO_001567.png,314.1756,593.5631
IMG_PREPRO_001568.png,755.4222,739.827
IMG_PREPRO_001569.png,691.62,271.3433
IMG_PREPRO_001570.png,654.7748,413.7373
IMG_PREPRO_001571.png,692.4459,417.3111
IMG_PREPRO_001572.png,597.9666,392.7849
IMG_PREPRO_001573.png,426.1168,211.9641
IMG_PREPRO_001574.png,283.5892,169.9468
IMG_PREPRO_001575.png,800.6194,701.3184
IMG_PREPRO_001576.png,467.5954,209.2617
IMG_PREPRO_001577.png,495.3361,823.8736
IMG_PREPRO_001578.png,315.5908,251.4825
IMG_PREPRO_001579.png,197.733,762.2893
IMG_PREPRO_001580.png,684.9758,326.9711
IMG_PREPRO_001581.png,809.8985,566.0317
IMG_PREPRO_001582.png,193.5938,375.4326
IMG_PREPRO_001583.png,738.0053,483.2472
IMG_PREPRO_001584.png,179.9801,254.099
IMG_PREPRO_001585.png,855.9603,756.2317
IMG_PREPRO_001586.png,182.9202,432.2316
IMG_PREPRO_001587.png,819.6086,201.8357
IMG_PREPRO_001588.png,417.6567,568.533
IMG_PREPRO_001589.png,638.5565,323.553
IMG_PREPRO_001790.png,534.4551,650.9834
IMG_PREPRO_001791.png,414.3699,193.3235
IMG_PREPRO_001792.png,785.1928,211.0765
IMG_PREPRO_001793.png,316.2591,508.1711
IMG_PREPRO_001794.png,745.1756,617.0323
IMG_PREPRO_001795.png,425.8825,445.5168
IMG_PREPRO_001796.png,556.7779,828.5853
IMG_PREPRO_001797.png,577.9816,306.2437
IMG_PREPRO_001798.png,759.5383,642.9685
IMG_PREPRO_001799.png,453.5637,598.5896
IMG_PREPRO_001800.png,305.8682,233.6518
IMG_PREPRO_001801.png,554.3032,175.0898
IMG_PREPRO_001802.png,377.4087,564.2745
IMG_PREPRO_001803.png,241.32,831.1975
IMG_PREPRO_001804.png,293.0477,254.4773
IMG_PREPRO_001805.png,393.5584,476.9591
IMG_PREPRO_001806.png,507.7638,816.2007
IMG_PREPRO_001807.png,836.4156,392.8033
IMG_PREPRO_001808.png,551.9596,416.5862
IMG_PREPRO_001809.png,734.7458,194.5436
IMG_PREPRO_001810.png,712.0139,275.6417
IMG_PREPRO_001811.png,352.5758,801.9103
IMG_PREPRO_001812.png,372.677,568.6253
IMG_PREPRO_001813.png,162.4318,746.9406
IMG_PREPRO_001814.png,594.8529,190.0919
IMG_PREPRO_001815.png,208.8428,248.5605
IMG_PREPRO_001816.png,301.2074,843.1975
IMG_PREPRO_001817.png,321.4905,573.1736
IMG_PREPRO_001818.png,726.4189,672.1063
IMG_PREPRO_001819.png,254.4776,306.0605
IMG_PREPRO_001820.png,481.7815,742.3327
IMG_PREPRO_001821.png,448.9343,270.543
IMG_PREPRO_001822.png,175.8772,686.6934
IMG_PREPRO_001823.png,291.4288,206.1075
IMG_PREPRO_001824.png,469.2524,256.6597
IMG_PREPRO_001825.png,472.8995,437.0956
IMG_PREPRO_001826.png,594.9842,706.5226
IMG_PREPRO_001827.png,794.6205,296.1093
IMG_PREPRO_001828.png,433.7905,377.2344
IMG_PREPRO_001829.png,557.6013,216.9521
IMG_PREPRO_001830.png,288.314,631.8485
IMG_PREPRO_001831.png,239.7476,726.0761
IMG_PREPRO_001832.png,353.4192,549.1787
IMG_PREPRO_001833.png,468.8374,851.4847
IMG_PREPRO_001834.png,195.0529,372.0954
IMG_PREPRO_001835.png,622.1065,633.9317
IMG_PREPRO_001836.png,842.4904,840.5674
IMG_PREPRO_001837.png,168.5463,837.8921
IMG_PREPRO_001838.png,255.3411,536.3578
IMG_PREPRO_001839.png,665.7098,514.0119
IMG_PREPRO_001840.png,312.6382,792.0516
IMG_PREPRO_001841.png,583.6583,327.7766
IMG_PREPRO_001842.png,561.8853,383.7084
IMG_PREPRO_001843.png,860.6366,179.9758
IMG_PREPRO_001844.png,797.4284,283.5545
IMG_PREPRO_001845.png,588.5453,279.2945
IMG_PREPRO_001846.png,509.9291,587.2111
IMG_PREPRO_001847.png,722.2472,739.2995
IMG_PREPRO_001848.png,582.5049,797.2347
IMG_PREPRO_001849.png,372.2254,807.0791
IMG_PREPRO_001850.png,742.4827,718.3769
IMG_PREPRO_001851.png,802.4111,259.6268
IMG_PREPRO_001852.png,317.2334,364.1298
IMG_PREPRO_001853.png,377.1254,352.3497
IMG_PREPRO_001854.png,826.203,216.8325
IMG_PREPRO_001855.png,515.2726,379.3363
IMG_PREPRO_001856.png,332.8233,529.5688
IMG_PREPRO_001857.png,673.0355,697.1345
IMG_PREPRO_001858.png,672.6024,787.5498
IMG_PREPRO_001859.png,476.1685,234.3874
IMG_PREPRO_001860.png,226.0482,341.1104
IMG_PREPRO_001861.png,509.9012,617.2384
IMG_PREPRO_001862.png,383.2918,442.6593
IMG_PREPRO_001863.png,295.1445,679.5951
IMG_PREPRO_001864.png,405.8831,444.4275
IMG_PREPRO_001865.png,370.0521,684.2809
IMG_PREPRO_001866.png,480.2233,536.8019
IMG_PREPRO_001867.png,293.6193,709.8463
IMG_PREPRO_001868.png,192.9631,299.6096
IMG_PREPRO_001869.png,253.8669,827.5716
IMG_PREPRO_001870.png,532.876,631.2923
IMG_PREPRO_001871.png,454.5872,435.4083
IMG_PREPRO_001872.png,573.4498,275.7731
IMG_PREPRO_001873.png,713.6346,517.9523
IMG_PREPRO_001874.png,578.575,285.7762
IMG_PREPRO_001875.png,787.3868,841.8893
IMG_PREPRO_001876.png,359.5824,305.2336
IMG_PREPRO_001877.png,342.5483,394.9184
IMG_PREPRO_001878.png,207.5596,598.2524
IMG_PREPRO_001879.png,639.0469,576.9451
IMG_PREPRO_001880.png,660.0839,326.047
IMG_PREPRO_001881.png,169.1367,754.6138
IMG_PREPRO_001882.png,323.5218,341.1091
IMG_PREPRO_001883.png,810.8688,567.7204
IMG_PREPRO_001884.png,235.4222,745.7209
IMG_PREPRO_001885.png,604.8923,577.2439
